index,time,SWE_monthly,Seasonal_Year,SWE_1mo,month,Gringorten_p,SWEI,station_id,lon,lat,Elevation_Category
17655,1987-05-01,385.41406478,1986,385.41406478,5,0.10335448776065276,-1.2626667296331995,51,-115.2144,50.7777,2000_2500m
17656,1987-10-01,103.6657104223,1987,103.6657104223,10,0.21668177697189486,-0.783448893414017,51,-115.2144,50.7777,2000_2500m
17657,1987-11-01,259.0,1987,259.0,11,0.08068902991840436,-1.4004518256506744,51,-115.2144,50.7777,2000_2500m
17658,1987-12-01,819.875,1987,819.875,12,0.1486854034451496,-1.0420881611080302,51,-115.2144,50.7777,2000_2500m
17659,1988-01-01,1409.5,1987,1409.5,1,0.17135086128739802,-0.9488405343440052,51,-115.2144,50.7777,2000_2500m
17660,1988-02-01,1765.375,1987,1765.375,2,0.23934723481414327,-0.7084039025865253,51,-115.2144,50.7777,2000_2500m
17661,1988-03-01,2436.875,1987,2436.875,3,0.2846781504986401,-0.5689997626799213,51,-115.2144,50.7777,2000_2500m
17662,1988-04-01,2838.125,1987,2838.125,4,0.42067089755213055,-0.20017745949905705,51,-115.2144,50.7777,2000_2500m
17663,1988-05-01,1419.06640505,1987,1419.06640505,5,0.30734360834088853,-0.5033941031815273,51,-115.2144,50.7777,2000_2500m
17664,1988-10-01,191.84069874,1988,191.84069874,10,0.443336355394379,-0.14251565992903922,51,-115.2144,50.7777,2000_2500m
17665,1988-11-01,501.160278,1988,501.160278,11,0.35267452402538535,-0.3781097736434439,51,-115.2144,50.7777,2000_2500m
17666,1988-12-01,1135.75,1988,1135.75,12,0.3300090661831369,-0.43988813139096555,51,-115.2144,50.7777,2000_2500m
17667,1989-01-01,2116.75,1988,2116.75,1,0.5339981867633726,0.08532423319968174,51,-115.2144,50.7777,2000_2500m
17668,1989-02-01,2514.75,1988,2514.75,2,0.5113327289211242,0.028410760338111435,51,-115.2144,50.7777,2000_2500m
17669,1989-03-01,3332.25,1988,3332.25,3,0.5793291024478695,0.2001774594990572,51,-115.2144,50.7777,2000_2500m
17670,1989-04-01,3424.14746,1988,3424.14746,4,0.6473254759746147,0.3781097736434439,51,-115.2144,50.7777,2000_2500m
17671,1989-05-01,1937.609384,1988,1937.609384,5,0.5339981867633726,0.08532423319968174,51,-115.2144,50.7777,2000_2500m
17672,1989-10-01,206.2847901,1989,206.2847901,10,0.5113327289211242,0.028410760338111435,51,-115.2144,50.7777,2000_2500m
17673,1989-11-01,970.75,1989,970.75,11,0.828649138712602,0.9488405343440052,51,-115.2144,50.7777,2000_2500m
17674,1989-12-01,1689.625,1989,1689.625,12,0.7606527651858569,0.7084039025865259,51,-115.2144,50.7777,2000_2500m
17675,1990-01-01,2823.0,1989,2823.0,1,0.7606527651858569,0.7084039025865259,51,-115.2144,50.7777,2000_2500m
17676,1990-02-01,3209.75,1989,3209.75,2,0.7606527651858569,0.7084039025865259,51,-115.2144,50.7777,2000_2500m
17677,1990-03-01,3674.0,1989,3674.0,3,0.6699909338168631,0.4398881313909657,51,-115.2144,50.7777,2000_2500m
17678,1990-04-01,3672.83594,1989,3672.83594,4,0.6926563916591115,0.5033941031815276,51,-115.2144,50.7777,2000_2500m
17679,1990-05-01,3509.585929,1989,3509.585929,5,0.828649138712602,0.9488405343440052,51,-115.2144,50.7777,2000_2500m
17680,1990-10-01,412.4916078,1990,412.4916078,10,0.7606527651858569,0.7084039025865259,51,-115.2144,50.7777,2000_2500m
17681,1990-11-01,1214.504395,1990,1214.504395,11,0.8966455122393473,1.2626667296332,51,-115.2144,50.7777,2000_2500m
17682,1990-12-01,2773.375,1990,2773.375,12,0.9646418857660926,1.8072954283853302,51,-115.2144,50.7777,2000_2500m
17683,1991-01-01,3168.375,1990,3168.375,1,0.8513145965548505,1.0420881611080308,51,-115.2144,50.7777,2000_2500m
17684,1991-02-01,2653.625,1990,2653.625,2,0.5793291024478695,0.2001774594990572,51,-115.2144,50.7777,2000_2500m
17685,1991-03-01,3224.5,1990,3224.5,3,0.5113327289211242,0.028410760338111435,51,-115.2144,50.7777,2000_2500m
17686,1991-04-01,3785.75,1990,3785.75,4,0.7606527651858569,0.7084039025865259,51,-115.2144,50.7777,2000_2500m
17687,1991-05-01,2310.964848,1990,2310.964848,5,0.7153218495013599,0.5689997626799213,51,-115.2144,50.7777,2000_2500m
17688,1991-10-01,259.39508057741,1991,259.39508057741,10,0.6019945602901179,0.2585131786442004,51,-115.2144,50.7777,2000_2500m
17689,1991-11-01,899.375,1991,899.375,11,0.6473254759746147,0.3781097736434439,51,-115.2144,50.7777,2000_2500m
17690,1991-12-01,1256.375,1991,1256.375,12,0.443336355394379,-0.14251565992903922,51,-115.2144,50.7777,2000_2500m
17691,1992-01-01,1555.0,1991,1555.0,1,0.3300090661831369,-0.43988813139096555,51,-115.2144,50.7777,2000_2500m
17692,1992-02-01,2178.875,1991,2178.875,2,0.3980054397098821,-0.2585131786442004,51,-115.2144,50.7777,2000_2500m
17693,1992-03-01,2420.375,1991,2420.375,3,0.23934723481414327,-0.7084039025865253,51,-115.2144,50.7777,2000_2500m
17694,1992-04-01,1982.086915,1991,1982.086915,4,0.08068902991840436,-1.4004518256506744,51,-115.2144,50.7777,2000_2500m
17695,1992-05-01,300.00097715,1991,300.00097715,5,0.08068902991840436,-1.4004518256506744,51,-115.2144,50.7777,2000_2500m
17696,1992-10-01,677.368774,1992,677.368774,10,0.8739800543970989,1.145408711817518,51,-115.2144,50.7777,2000_2500m
17697,1992-11-01,1259.5,1992,1259.5,11,0.9419764279238442,1.5715836352364512,51,-115.2144,50.7777,2000_2500m
17698,1992-12-01,1925.0,1992,1925.0,12,0.8513145965548505,1.0420881611080308,51,-115.2144,50.7777,2000_2500m
17699,1993-01-01,2692.75,1992,2692.75,1,0.7379873073436084,0.6371526981050468,51,-115.2144,50.7777,2000_2500m
17700,1993-02-01,3064.875,1992,3064.875,2,0.7153218495013599,0.5689997626799213,51,-115.2144,50.7777,2000_2500m
17701,1993-03-01,3528.625,1992,3528.625,3,0.6019945602901179,0.2585131786442004,51,-115.2144,50.7777,2000_2500m
17702,1993-04-01,3767.25,1992,3767.25,4,0.7379873073436084,0.6371526981050468,51,-115.2144,50.7777,2000_2500m
17703,1993-05-01,1976.26953665,1992,1976.26953665,5,0.6019945602901179,0.2585131786442004,51,-115.2144,50.7777,2000_2500m
17704,1993-10-01,191.5590208975,1993,191.5590208975,10,0.42067089755213055,-0.20017745949905705,51,-115.2144,50.7777,2000_2500m
17705,1993-11-01,759.75,1993,759.75,11,0.6019945602901179,0.2585131786442004,51,-115.2144,50.7777,2000_2500m
17706,1993-12-01,1373.75,1993,1373.75,12,0.4886672710788758,-0.028410760338111296,51,-115.2144,50.7777,2000_2500m
17707,1994-01-01,1869.125,1993,1869.125,1,0.46600181323662737,-0.08532423319968174,51,-115.2144,50.7777,2000_2500m
17708,1994-02-01,2197.25,1993,2197.25,2,0.42067089755213055,-0.20017745949905705,51,-115.2144,50.7777,2000_2500m
17709,1994-03-01,2245.0,1993,2245.0,3,0.19401631912964645,-0.863190677900394,51,-115.2144,50.7777,2000_2500m
17710,1994-04-01,2477.5,1993,2477.5,4,0.3300090661831369,-0.43988813139096555,51,-115.2144,50.7777,2000_2500m
17711,1994-05-01,1530.466798,1993,1530.466798,5,0.37533998186763373,-0.31774290398788213,51,-115.2144,50.7777,2000_2500m
17712,1994-10-01,305.2724001,1994,305.2724001,10,0.6926563916591115,0.5033941031815276,51,-115.2144,50.7777,2000_2500m
17713,1994-11-01,713.0,1994,713.0,11,0.4886672710788758,-0.028410760338111296,51,-115.2144,50.7777,2000_2500m
17714,1994-12-01,1169.0,1994,1169.0,12,0.37533998186763373,-0.31774290398788213,51,-115.2144,50.7777,2000_2500m
17715,1995-01-01,1409.625,1994,1409.625,1,0.19401631912964645,-0.863190677900394,51,-115.2144,50.7777,2000_2500m
17716,1995-02-01,1618.25,1994,1618.25,2,0.19401631912964645,-0.863190677900394,51,-115.2144,50.7777,2000_2500m
17717,1995-03-01,2053.62744,1994,2053.62744,3,0.12601994560290117,-1.145408711817518,51,-115.2144,50.7777,2000_2500m
17718,1995-04-01,2444.83203,1994,2444.83203,4,0.30734360834088853,-0.5033941031815273,51,-115.2144,50.7777,2000_2500m
17719,1995-05-01,3049.290042,1994,3049.290042,5,0.7606527651858569,0.7084039025865259,51,-115.2144,50.7777,2000_2500m
17720,1995-10-01,699.037048,1995,699.037048,10,0.8966455122393473,1.2626667296332,51,-115.2144,50.7777,2000_2500m
17721,1995-11-01,1218.35498,1995,1218.35498,11,0.9193109700815958,1.4004518256506755,51,-115.2144,50.7777,2000_2500m
17722,1995-12-01,2328.375,1995,2328.375,12,0.9419764279238442,1.5715836352364512,51,-115.2144,50.7777,2000_2500m
17723,1996-01-01,3644.0,1995,3644.0,1,0.9646418857660926,1.8072954283853302,51,-115.2144,50.7777,2000_2500m
17724,1996-02-01,3970.125,1995,3970.125,2,0.828649138712602,0.9488405343440052,51,-115.2144,50.7777,2000_2500m
17725,1996-03-01,4198.375,1995,4198.375,3,0.8059836808703537,0.8631906779003945,51,-115.2144,50.7777,2000_2500m
17726,1996-04-01,4663.875,1995,4663.875,4,0.8739800543970989,1.145408711817518,51,-115.2144,50.7777,2000_2500m
17727,1996-05-01,5528.79102,1995,5528.79102,5,0.987307343608341,2.2354882406973298,51,-115.2144,50.7777,2000_2500m
17728,1996-10-01,70.75555420278,1996,70.75555420278,10,0.1486854034451496,-1.0420881611080302,51,-115.2144,50.7777,2000_2500m
17729,1996-11-01,557.25,1996,557.25,11,0.42067089755213055,-0.20017745949905705,51,-115.2144,50.7777,2000_2500m
17730,1996-12-01,1864.375,1996,1864.375,12,0.8059836808703537,0.8631906779003945,51,-115.2144,50.7777,2000_2500m
17731,1997-01-01,3091.75098,1996,3091.75098,1,0.828649138712602,0.9488405343440052,51,-115.2144,50.7777,2000_2500m
17732,1997-02-01,3233.5,1996,3233.5,2,0.7833182230281053,0.7834488934140175,51,-115.2144,50.7777,2000_2500m
17733,1997-03-01,4206.72754,1996,4206.72754,3,0.828649138712602,0.9488405343440052,51,-115.2144,50.7777,2000_2500m
17734,1997-04-01,3216.125,1996,3216.125,4,0.5339981867633726,0.08532423319968174,51,-115.2144,50.7777,2000_2500m
17735,1997-05-01,1301.18749982,1996,1301.18749982,5,0.21668177697189486,-0.783448893414017,51,-115.2144,50.7777,2000_2500m
17736,1997-10-01,55.0496216,1997,55.0496216,10,0.10335448776065276,-1.2626667296331995,51,-115.2144,50.7777,2000_2500m
17737,1997-11-01,64.8754883,1997,64.8754883,11,0.012692656391659113,-2.2354882406973253,51,-115.2144,50.7777,2000_2500m
17738,1997-12-01,115.5,1997,115.5,12,0.012692656391659113,-2.2354882406973253,51,-115.2144,50.7777,2000_2500m
17739,1998-01-01,943.375,1997,943.375,1,0.012692656391659113,-2.2354882406973253,51,-115.2144,50.7777,2000_2500m
17740,1998-02-01,1413.625,1997,1413.625,2,0.08068902991840436,-1.4004518256506744,51,-115.2144,50.7777,2000_2500m
17741,1998-03-01,2407.625,1997,2407.625,3,0.21668177697189486,-0.783448893414017,51,-115.2144,50.7777,2000_2500m
17742,1998-04-01,2433.0,1997,2433.0,4,0.2846781504986401,-0.5689997626799213,51,-115.2144,50.7777,2000_2500m
17743,1998-05-01,232.1591801825,1997,232.1591801825,5,0.03535811423390753,-1.807295428385329,51,-115.2144,50.7777,2000_2500m
17744,1998-10-01,85.1978607838,1998,85.1978607838,10,0.19401631912964645,-0.863190677900394,51,-115.2144,50.7777,2000_2500m
17745,1998-11-01,202.75,1998,202.75,11,0.03535811423390753,-1.807295428385329,51,-115.2144,50.7777,2000_2500m
17746,1998-12-01,474.25,1998,474.25,12,0.03535811423390753,-1.807295428385329,51,-115.2144,50.7777,2000_2500m
17747,1999-01-01,1203.375,1998,1203.375,1,0.12601994560290117,-1.145408711817518,51,-115.2144,50.7777,2000_2500m
17748,1999-02-01,1168.5,1998,1168.5,2,0.03535811423390753,-1.807295428385329,51,-115.2144,50.7777,2000_2500m
17749,1999-03-01,1576.5,1998,1576.5,3,0.058023572076155945,-1.57158363523645,51,-115.2144,50.7777,2000_2500m
17750,1999-04-01,1791.50195,1998,1791.50195,4,0.058023572076155945,-1.57158363523645,51,-115.2144,50.7777,2000_2500m
17751,1999-05-01,2006.642578,1998,2006.642578,5,0.6473254759746147,0.3781097736434439,51,-115.2144,50.7777,2000_2500m
17752,1999-10-01,810.97876,1999,810.97876,10,0.9419764279238442,1.5715836352364512,51,-115.2144,50.7777,2000_2500m
17753,1999-11-01,722.99585,1999,722.99585,11,0.5113327289211242,0.028410760338111435,51,-115.2144,50.7777,2000_2500m
17754,1999-12-01,634.75,1999,634.75,12,0.08068902991840436,-1.4004518256506744,51,-115.2144,50.7777,2000_2500m
17755,2000-01-01,1086.25,1999,1086.25,1,0.08068902991840436,-1.4004518256506744,51,-115.2144,50.7777,2000_2500m
17756,2000-02-01,1867.125,1999,1867.125,2,0.2620126926563917,-0.6371526981050464,51,-115.2144,50.7777,2000_2500m
17757,2000-03-01,3276.125,1999,3276.125,3,0.556663644605621,0.14251565992903922,51,-115.2144,50.7777,2000_2500m
17758,2000-04-01,3416.13477,1999,3416.13477,4,0.6019945602901179,0.2585131786442004,51,-115.2144,50.7777,2000_2500m
17759,2000-05-01,1332.9687454,1999,1332.9687454,5,0.23934723481414327,-0.7084039025865253,51,-115.2144,50.7777,2000_2500m
17760,2000-10-01,52.23007195,2000,52.23007195,10,0.08068902991840436,-1.4004518256506744,51,-115.2144,50.7777,2000_2500m
17761,2000-11-01,309.25,2000,309.25,11,0.1486854034451496,-1.0420881611080302,51,-115.2144,50.7777,2000_2500m
17762,2000-12-01,830.625,2000,830.625,12,0.17135086128739802,-0.9488405343440052,51,-115.2144,50.7777,2000_2500m
17763,2001-01-01,1796.625,2000,1796.625,1,0.443336355394379,-0.14251565992903922,51,-115.2144,50.7777,2000_2500m
17764,2001-02-01,2233.875,2000,2233.875,2,0.443336355394379,-0.14251565992903922,51,-115.2144,50.7777,2000_2500m
17765,2001-03-01,2894.0,2000,2894.0,3,0.37533998186763373,-0.31774290398788213,51,-115.2144,50.7777,2000_2500m
17766,2001-04-01,3308.43555,2000,3308.43555,4,0.556663644605621,0.14251565992903922,51,-115.2144,50.7777,2000_2500m
17767,2001-05-01,1056.37792762,2000,1056.37792762,5,0.17135086128739802,-0.9488405343440052,51,-115.2144,50.7777,2000_2500m
17768,2001-10-01,108.0413820625,2001,108.0413820625,10,0.23934723481414327,-0.7084039025865253,51,-115.2144,50.7777,2000_2500m
17769,2001-11-01,212.8513184,2001,212.8513184,11,0.058023572076155945,-1.57158363523645,51,-115.2144,50.7777,2000_2500m
17770,2001-12-01,1023.75,2001,1023.75,12,0.2620126926563917,-0.6371526981050464,51,-115.2144,50.7777,2000_2500m
17771,2002-01-01,1554.625,2001,1554.625,1,0.30734360834088853,-0.5033941031815273,51,-115.2144,50.7777,2000_2500m
17772,2002-02-01,2250.25,2001,2250.25,2,0.46600181323662737,-0.08532423319968174,51,-115.2144,50.7777,2000_2500m
17773,2002-03-01,3816.125,2001,3816.125,3,0.6926563916591115,0.5033941031815276,51,-115.2144,50.7777,2000_2500m
17774,2002-04-01,3561.47949,2001,3561.47949,4,0.6699909338168631,0.4398881313909657,51,-115.2144,50.7777,2000_2500m
17775,2002-05-01,3138.613283,2001,3138.613283,5,0.7833182230281053,0.7834488934140175,51,-115.2144,50.7777,2000_2500m
17776,2002-10-01,494.068299,2002,494.068299,10,0.8059836808703537,0.8631906779003945,51,-115.2144,50.7777,2000_2500m
17777,2002-11-01,553.055542,2002,553.055542,11,0.3980054397098821,-0.2585131786442004,51,-115.2144,50.7777,2000_2500m
17778,2002-12-01,557.875,2002,557.875,12,0.058023572076155945,-1.57158363523645,51,-115.2144,50.7777,2000_2500m
17779,2003-01-01,1085.125,2002,1085.125,1,0.058023572076155945,-1.57158363523645,51,-115.2144,50.7777,2000_2500m
17780,2003-02-01,1694.875,2002,1694.875,2,0.21668177697189486,-0.783448893414017,51,-115.2144,50.7777,2000_2500m
17781,2003-03-01,2661.132324,2002,2661.132324,3,0.3300090661831369,-0.43988813139096555,51,-115.2144,50.7777,2000_2500m
17782,2003-04-01,2323.541994,2002,2323.541994,4,0.17135086128739802,-0.9488405343440052,51,-115.2144,50.7777,2000_2500m
17783,2003-05-01,1943.4687513449999,2002,1943.4687513449999,5,0.556663644605621,0.14251565992903922,51,-115.2144,50.7777,2000_2500m
17784,2003-10-01,77.66284175371,2003,77.66284175371,10,0.17135086128739802,-0.9488405343440052,51,-115.2144,50.7777,2000_2500m
17785,2003-11-01,1199.625,2003,1199.625,11,0.8739800543970989,1.145408711817518,51,-115.2144,50.7777,2000_2500m
17786,2003-12-01,2303.375,2003,2303.375,12,0.9193109700815958,1.4004518256506755,51,-115.2144,50.7777,2000_2500m
17787,2004-01-01,3251.0,2003,3251.0,1,0.8966455122393473,1.2626667296332,51,-115.2144,50.7777,2000_2500m
17788,2004-02-01,3992.0,2003,3992.0,2,0.8966455122393473,1.2626667296332,51,-115.2144,50.7777,2000_2500m
17789,2004-03-01,4713.0,2003,4713.0,3,0.8739800543970989,1.145408711817518,51,-115.2144,50.7777,2000_2500m
17790,2004-04-01,3714.18652,2003,3714.18652,4,0.7153218495013599,0.5689997626799213,51,-115.2144,50.7777,2000_2500m
17791,2004-05-01,1978.874023,2003,1978.874023,5,0.6246600181323663,0.31774290398788213,51,-115.2144,50.7777,2000_2500m
17792,2004-10-01,216.1737976383,2004,216.1737976383,10,0.5339981867633726,0.08532423319968174,51,-115.2144,50.7777,2000_2500m
17793,2004-11-01,269.390869,2004,269.390869,11,0.10335448776065276,-1.2626667296331995,51,-115.2144,50.7777,2000_2500m
17794,2004-12-01,665.75,2004,665.75,12,0.10335448776065276,-1.2626667296331995,51,-115.2144,50.7777,2000_2500m
17795,2005-01-01,1301.960938,2004,1301.960938,1,0.1486854034451496,-1.0420881611080302,51,-115.2144,50.7777,2000_2500m
17796,2005-02-01,1391.625,2004,1391.625,2,0.058023572076155945,-1.57158363523645,51,-115.2144,50.7777,2000_2500m
17797,2005-03-01,1413.375,2004,1413.375,3,0.012692656391659113,-2.2354882406973253,51,-115.2144,50.7777,2000_2500m
17798,2005-04-01,678.7363282,2004,678.7363282,4,0.012692656391659113,-2.2354882406973253,51,-115.2144,50.7777,2000_2500m
17799,2005-05-01,79.742187645,2004,79.742187645,5,0.012692656391659113,-2.2354882406973253,51,-115.2144,50.7777,2000_2500m
17800,2005-10-01,190.95712133,2005,190.95712133,10,0.3980054397098821,-0.2585131786442004,51,-115.2144,50.7777,2000_2500m
17801,2005-11-01,408.882568,2005,408.882568,11,0.2620126926563917,-0.6371526981050464,51,-115.2144,50.7777,2000_2500m
17802,2005-12-01,769.25,2005,769.25,12,0.12601994560290117,-1.145408711817518,51,-115.2144,50.7777,2000_2500m
17803,2006-01-01,1006.5,2005,1006.5,1,0.03535811423390753,-1.807295428385329,51,-115.2144,50.7777,2000_2500m
17804,2006-02-01,1046.375,2005,1046.375,2,0.012692656391659113,-2.2354882406973253,51,-115.2144,50.7777,2000_2500m
17805,2006-03-01,1572.625,2005,1572.625,3,0.03535811423390753,-1.807295428385329,51,-115.2144,50.7777,2000_2500m
17806,2006-04-01,1258.689451,2005,1258.689451,4,0.03535811423390753,-1.807295428385329,51,-115.2144,50.7777,2000_2500m
17807,2006-05-01,299.891601625,2005,299.891601625,5,0.058023572076155945,-1.57158363523645,51,-115.2144,50.7777,2000_2500m
17808,2006-10-01,132.2446289282,2006,132.2446289282,10,0.2846781504986401,-0.5689997626799213,51,-115.2144,50.7777,2000_2500m
17809,2006-11-01,775.193237,2006,775.193237,11,0.6246600181323663,0.31774290398788213,51,-115.2144,50.7777,2000_2500m
17810,2006-12-01,1413.625,2006,1413.625,12,0.5339981867633726,0.08532423319968174,51,-115.2144,50.7777,2000_2500m
17811,2007-01-01,1995.125,2006,1995.125,1,0.4886672710788758,-0.028410760338111296,51,-115.2144,50.7777,2000_2500m
17812,2007-02-01,2395.375,2006,2395.375,2,0.4886672710788758,-0.028410760338111296,51,-115.2144,50.7777,2000_2500m
17813,2007-03-01,3009.96289,2006,3009.96289,3,0.443336355394379,-0.14251565992903922,51,-115.2144,50.7777,2000_2500m
17814,2007-04-01,2306.219726,2006,2306.219726,4,0.1486854034451496,-1.0420881611080302,51,-115.2144,50.7777,2000_2500m
17815,2007-05-01,617.7500022199999,2006,617.7500022199999,5,0.1486854034451496,-1.0420881611080302,51,-115.2144,50.7777,2000_2500m
17816,2007-10-01,195.06024250000002,2007,195.06024250000002,10,0.46600181323662737,-0.08532423319968174,51,-115.2144,50.7777,2000_2500m
17817,2007-11-01,301.875,2007,301.875,11,0.12601994560290117,-1.145408711817518,51,-115.2144,50.7777,2000_2500m
17818,2007-12-01,858.125,2007,858.125,12,0.19401631912964645,-0.863190677900394,51,-115.2144,50.7777,2000_2500m
17819,2008-01-01,1674.5,2007,1674.5,1,0.35267452402538535,-0.3781097736434439,51,-115.2144,50.7777,2000_2500m
17820,2008-02-01,2142.875,2007,2142.875,2,0.37533998186763373,-0.31774290398788213,51,-115.2144,50.7777,2000_2500m
17821,2008-03-01,2425.875,2007,2425.875,3,0.2620126926563917,-0.6371526981050464,51,-115.2144,50.7777,2000_2500m
17822,2008-04-01,2498.37598,2007,2498.37598,4,0.35267452402538535,-0.3781097736434439,51,-115.2144,50.7777,2000_2500m
17823,2008-05-01,1742.9511739,2007,1742.9511739,5,0.4886672710788758,-0.028410760338111296,51,-115.2144,50.7777,2000_2500m
17824,2008-10-01,51.93876655956,2008,51.93876655956,10,0.058023572076155945,-1.57158363523645,51,-115.2144,50.7777,2000_2500m
17825,2008-11-01,326.75744627344,2008,326.75744627344,11,0.17135086128739802,-0.9488405343440052,51,-115.2144,50.7777,2000_2500m
17826,2008-12-01,1506.25,2008,1506.25,12,0.6019945602901179,0.2585131786442004,51,-115.2144,50.7777,2000_2500m
17827,2009-01-01,2423.95508,2008,2423.95508,1,0.5793291024478695,0.2001774594990572,51,-115.2144,50.7777,2000_2500m
17828,2009-02-01,2572.25,2008,2572.25,2,0.5339981867633726,0.08532423319968174,51,-115.2144,50.7777,2000_2500m
17829,2009-03-01,3888.125,2008,3888.125,3,0.7379873073436084,0.6371526981050468,51,-115.2144,50.7777,2000_2500m
17830,2009-04-01,4236.37794,2008,4236.37794,4,0.8059836808703537,0.8631906779003945,51,-115.2144,50.7777,2000_2500m
17831,2009-05-01,3525.589846,2008,3525.589846,5,0.8513145965548505,1.0420881611080308,51,-115.2144,50.7777,2000_2500m
17832,2009-10-01,601.752197,2009,601.752197,10,0.8513145965548505,1.0420881611080308,51,-115.2144,50.7777,2000_2500m
17833,2009-11-01,951.0,2009,951.0,11,0.6926563916591115,0.5033941031815276,51,-115.2144,50.7777,2000_2500m
17834,2009-12-01,1407.375,2009,1407.375,12,0.5113327289211242,0.028410760338111435,51,-115.2144,50.7777,2000_2500m
17835,2010-01-01,2079.75,2009,2079.75,1,0.5113327289211242,0.028410760338111435,51,-115.2144,50.7777,2000_2500m
17836,2010-02-01,2784.875,2009,2784.875,2,0.6246600181323663,0.31774290398788213,51,-115.2144,50.7777,2000_2500m
17837,2010-03-01,3162.0,2009,3162.0,3,0.46600181323662737,-0.08532423319968174,51,-115.2144,50.7777,2000_2500m
17838,2010-04-01,2323.875,2009,2323.875,4,0.19401631912964645,-0.863190677900394,51,-115.2144,50.7777,2000_2500m
17839,2010-05-01,1562.003903,2009,1562.003903,5,0.42067089755213055,-0.20017745949905705,51,-115.2144,50.7777,2000_2500m
17840,2010-10-01,38.77975461923,2010,38.77975461923,10,0.03535811423390753,-1.807295428385329,51,-115.2144,50.7777,2000_2500m
17841,2010-11-01,479.7451172,2010,479.7451172,11,0.3300090661831369,-0.43988813139096555,51,-115.2144,50.7777,2000_2500m
17842,2010-12-01,1421.375,2010,1421.375,12,0.556663644605621,0.14251565992903922,51,-115.2144,50.7777,2000_2500m
17843,2011-01-01,2466.25,2010,2466.25,1,0.6246600181323663,0.31774290398788213,51,-115.2144,50.7777,2000_2500m
17844,2011-02-01,3078.75,2010,3078.75,2,0.7379873073436084,0.6371526981050468,51,-115.2144,50.7777,2000_2500m
17845,2011-03-01,3626.625,2010,3626.625,3,0.6473254759746147,0.3781097736434439,51,-115.2144,50.7777,2000_2500m
17846,2011-04-01,4759.83008,2010,4759.83008,4,0.8966455122393473,1.2626667296332,51,-115.2144,50.7777,2000_2500m
17847,2011-05-01,3268.382819,2010,3268.382819,5,0.8059836808703537,0.8631906779003945,51,-115.2144,50.7777,2000_2500m
17848,2011-10-01,190.21017493944998,2011,190.21017493944998,10,0.37533998186763373,-0.31774290398788213,51,-115.2144,50.7777,2000_2500m
17849,2011-11-01,331.125,2011,331.125,11,0.19401631912964645,-0.863190677900394,51,-115.2144,50.7777,2000_2500m
17850,2011-12-01,1122.375,2011,1122.375,12,0.30734360834088853,-0.5033941031815273,51,-115.2144,50.7777,2000_2500m
17851,2012-01-01,1715.25,2011,1715.25,1,0.3980054397098821,-0.2585131786442004,51,-115.2144,50.7777,2000_2500m
17852,2012-02-01,1946.375,2011,1946.375,2,0.3300090661831369,-0.43988813139096555,51,-115.2144,50.7777,2000_2500m
17853,2012-03-01,2849.75,2011,2849.75,3,0.35267452402538535,-0.3781097736434439,51,-115.2144,50.7777,2000_2500m
17854,2012-04-01,3065.084476,2011,3065.084476,4,0.4886672710788758,-0.028410760338111296,51,-115.2144,50.7777,2000_2500m
17855,2012-05-01,1421.4726578,2011,1421.4726578,5,0.3300090661831369,-0.43988813139096555,51,-115.2144,50.7777,2000_2500m
17856,2012-10-01,277.223144351254,2012,277.223144351254,10,0.6246600181323663,0.31774290398788213,51,-115.2144,50.7777,2000_2500m
17857,2012-11-01,963.686156,2012,963.686156,11,0.7606527651858569,0.7084039025865259,51,-115.2144,50.7777,2000_2500m
17858,2012-12-01,1888.125,2012,1888.125,12,0.828649138712602,0.9488405343440052,51,-115.2144,50.7777,2000_2500m
17859,2013-01-01,2600.75,2012,2600.75,1,0.6699909338168631,0.4398881313909657,51,-115.2144,50.7777,2000_2500m
17860,2013-02-01,2769.5,2012,2769.5,2,0.6019945602901179,0.2585131786442004,51,-115.2144,50.7777,2000_2500m
17861,2013-03-01,3607.125,2012,3607.125,3,0.6246600181323663,0.31774290398788213,51,-115.2144,50.7777,2000_2500m
17862,2013-04-01,3415.375,2012,3415.375,4,0.5793291024478695,0.2001774594990572,51,-115.2144,50.7777,2000_2500m
17863,2013-05-01,1644.45508,2012,1644.45508,5,0.443336355394379,-0.14251565992903922,51,-115.2144,50.7777,2000_2500m
17864,2013-10-01,288.4465332,2013,288.4465332,10,0.6699909338168631,0.4398881313909657,51,-115.2144,50.7777,2000_2500m
17865,2013-11-01,955.25,2013,955.25,11,0.7379873073436084,0.6371526981050468,51,-115.2144,50.7777,2000_2500m
17866,2013-12-01,1941.375,2013,1941.375,12,0.8739800543970989,1.145408711817518,51,-115.2144,50.7777,2000_2500m
17867,2014-01-01,3184.875,2013,3184.875,1,0.8739800543970989,1.145408711817518,51,-115.2144,50.7777,2000_2500m
17868,2014-02-01,3980.625,2013,3980.625,2,0.8739800543970989,1.145408711817518,51,-115.2144,50.7777,2000_2500m
17869,2014-03-01,5224.625,2013,5224.625,3,0.9193109700815958,1.4004518256506755,51,-115.2144,50.7777,2000_2500m
17870,2014-04-01,4960.125,2013,4960.125,4,0.9193109700815958,1.4004518256506755,51,-115.2144,50.7777,2000_2500m
17871,2014-05-01,4177.899412,2013,4177.899412,5,0.9419764279238442,1.5715836352364512,51,-115.2144,50.7777,2000_2500m
