Elevation_Category,Seasonal_Year,month,SWEI,ENSO,Year,Month
500_1000m,2016,2,-0.05271337584496404,-0.08,2017,2
500_1000m,2016,3,-0.24848380030280942,0.03,2017,3
500_1000m,2016,4,-0.7917299783930957,0.22,2017,4
500_1000m,2016,5,-0.87525814066496,0.37,2017,5
500_1000m,2016,10,0.34497225114222946,-0.74,2016,10
500_1000m,2016,11,-1.776798956181482,-0.76,2016,11
500_1000m,2016,12,-0.4738827896290702,-0.5,2016,12
500_1000m,2017,1,0.361835672633732,-0.98,2018,1
500_1000m,2017,2,0.7660226779036199,-0.78,2018,2
500_1000m,2017,3,1.0673765566608107,-0.8,2018,3
500_1000m,2017,4,1.2803704413960326,-0.51,2018,4
500_1000m,2017,5,-0.8290148653056929,-0.2,2018,5
500_1000m,2017,10,0.7301906808342215,-0.56,2017,10
500_1000m,2017,11,0.8902452194269416,-0.97,2017,11
500_1000m,2017,12,-0.22882029769475684,-0.98,2017,12
500_1000m,2018,1,-1.1447735337001448,0.65,2019,1
500_1000m,2018,2,-0.0583166103049297,0.71,2019,2
500_1000m,2018,3,0.1836646524170747,0.81,2019,3
500_1000m,2018,4,-0.1458186803816989,0.62,2019,4
500_1000m,2018,5,0.5320333809362348,0.55,2019,5
500_1000m,2018,10,1.1803478367014706,0.9,2018,10
500_1000m,2018,11,-0.1877723357560936,0.9,2018,11
500_1000m,2018,12,-0.7868325005408047,0.89,2018,12
500_1000m,2019,1,0.07637348165854807,0.6,2020,1
500_1000m,2019,2,0.25247664849084034,0.37,2020,2
500_1000m,2019,3,-0.11533288987568671,0.48,2020,3
500_1000m,2019,4,0.20473836528482173,0.36,2020,4
500_1000m,2019,5,-0.8519989105744196,-0.27,2020,5
500_1000m,2019,10,1.2994769069273626,0.48,2019,10
500_1000m,2019,11,0.2519569663259635,0.52,2019,11
500_1000m,2019,12,0.4583809637092338,0.52,2019,12
500_1000m,2020,1,-0.1785607044692826,-1.0,2021,1
500_1000m,2020,2,-0.1191215669063778,-1.0,2021,2
500_1000m,2020,3,-1.303442145334902,-0.8,2021,3
500_1000m,2020,4,-0.8854113334740196,-0.72,2021,4
500_1000m,2020,5,0.7856774154369125,-0.46,2021,5
500_1000m,2020,10,0.8243950473662299,-1.26,2020,10
500_1000m,2020,11,0.6945389171871538,-1.42,2020,11
500_1000m,2020,12,0.2071698999801216,-1.15,2020,12
500_1000m,2021,1,-1.4047796073836931,-0.94,2022,1
500_1000m,2021,2,-0.8615550516273711,-0.89,2022,2
500_1000m,2021,3,-0.15806346004012753,-0.97,2022,3
500_1000m,2021,4,-0.527065058740541,-1.11,2022,4
500_1000m,2021,5,-0.3395956623209532,-1.11,2022,5
500_1000m,2021,10,-0.8186862263258174,-0.94,2021,10
500_1000m,2021,11,-1.9329108938939894,-0.94,2021,11
500_1000m,2021,12,-0.8333148151845305,-1.06,2021,12
500_1000m,2022,1,-0.6497612775578583,-0.72,2023,1
500_1000m,2022,2,-0.7948670169239981,-0.46,2023,2
500_1000m,2022,3,-0.14281735146457178,-0.11,2023,3
500_1000m,2022,4,-0.27284895048379254,0.14,2023,4
500_1000m,2022,5,-0.8763031099421562,0.46,2023,5
500_1000m,2022,10,-0.2397720001061532,-0.99,2022,10
500_1000m,2022,11,1.3117685938873997,-0.9,2022,11
500_1000m,2022,12,0.29168529521611947,-0.85,2022,12
500_1000m,2023,1,-0.3616249206240094,1.81,2024,1
500_1000m,2023,2,-0.35881043505544025,1.52,2024,2
500_1000m,2023,3,0.25203101167853975,1.13,2024,3
500_1000m,2023,4,0.2665369749218091,0.77,2024,4
500_1000m,2023,5,0.5380801958072048,0.23,2024,5
500_1000m,2023,10,1.0308502055215583,1.72,2023,10
500_1000m,2023,11,-0.990671287476354,2.02,2023,11
500_1000m,2023,12,-1.1996782568715005,2.03,2023,12
